"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"MUC13",0.189893849999999,10.891888925,0.370620537946115,0.714787687736041,0.84818870824212,-6.22802179020199
"MTMR9LP",-0.0642878099999979,8.269271895,-0.370491537772011,0.714882301414958,0.848224331403554,-6.2280699584268
"MTMR7",-0.23016949,4.478035415,-0.370428689074103,0.714928398770231,0.848224331403554,-6.22809341992615
"MTCH1",0.0444941499999949,13.372405975,0.370423120726226,0.71493248301557,0.848224331403554,-6.22809549840827
"LINC00924",0.177249650000001,5.279713875,0.370210840666159,0.715088191733708,0.848363671817638,-6.22817471263688
"GTF2E2",-0.0725899499999993,10.535152225,-0.37013255851776,0.715145615386936,0.848386400489258,-6.22820391302996
"GNL3LP1",-0.0662358700000016,6.265428775,-0.369614164643367,0.715525925541319,0.848788061219199,-6.22839712790002
"APOA5",-0.18627164,4.86621858,-0.369566685003576,0.715560761907359,0.848788061219199,-6.22841481108088
"ZNF23",0.0567792999999988,8.8543654,0.369330654345251,0.715733949814355,0.848948074113742,-6.22850268441484
"SFTA3",0.301444741,2.6778920065,0.369166870323598,0.715854135877281,0.849045206576536,-6.22856362805986
"CSNK2A1",0.0854955999999962,10.8935377,0.369067390056202,0.715927139014833,0.849086369910018,-6.2286006314182
"MSI1",-0.235414769999999,3.955474875,-0.368909515819745,0.716043000034681,0.849148861363695,-6.22865933520766
"NXT2",-0.0627428000000005,10.34666815,-0.368887452564893,0.716059192414984,0.849148861363695,-6.22866753721246
"ITIH5",-0.221551359999999,8.64694177,-0.368779592655296,0.716138353550523,0.849148861363695,-6.228707627121
"MPPED2",0.161279920000001,6.0911524,0.368751641526457,0.716158868131713,0.849148861363695,-6.22871801424961
"FGF14-IT1",0.2814892052,3.0773504626,0.368734662295951,0.716171330054564,0.849148861363695,-6.22872432364973
"LCK",0.127181999999998,9.15035005,0.368598414137058,0.716271332469226,0.849222016693862,-6.22877494243454
"P2RY13",-0.144852739999999,7.01896412,-0.368532679445693,0.716319581803869,0.84923380825483,-6.22879935752639
"OTX2",-0.235031900000001,4.09925086,-0.368366219609495,0.716441768953855,0.849292547100059,-6.22886116461216
"ZNFX1",0.0837902499999981,9.770427025,0.368345630689637,0.716456882460337,0.849292547100059,-6.2288688074323
"RBFOX3",0.299881449999999,4.730856135,0.368308625535969,0.716484046770985,0.849292547100059,-6.2288825430693
"SP6",0.144344720000002,6.13594108,0.368028695138438,0.716689547307173,0.849490721911111,-6.22898640403249
"PPP1R3B-DT",0.227079740000001,5.0771273,0.367842129527225,0.716826519802098,0.849607653722459,-6.22905558114827
"ZNF106",-0.0540530999999991,10.57167855,-0.367736238696307,0.716904266953365,0.849624104575791,-6.22909482927712
"LOC105374953",-0.145711800000002,5.12084055,-0.367718838995799,0.716917042461048,0.849624104575791,-6.22910127735952
"C5orf24",-0.0391286000000033,12.2829687,-0.367544537228839,0.717045026007891,0.849730358203055,-6.22916585451895
"N4BP3",0.166870600000002,5.40633298,0.367463842620272,0.717104280065076,0.849755157312817,-6.22919574088405
"SMIM31",-0.35104573,7.952299595,-0.367147613254513,0.717336504965798,0.849967870865038,-6.22931279842793
"IFI35",0.104807650000003,9.103801675,0.367114992447672,0.717360461847756,0.849967870865038,-6.22932486790513
"ERAP2",-0.177641599999998,9.86942655,-0.366927771140441,0.717497963886678,0.850042467446241,-6.22939411806317
"AFG1L",-0.0687182200000027,6.68429394,-0.366909271809902,0.717511550992881,0.850042467446241,-6.22940095877738
"FMO2",0.128514069999998,8.619565135,0.366872660315683,0.717538441128339,0.850042467446241,-6.22941449603581
"CYP1B1-AS1",-0.214610899999998,4.25134375,-0.366543753427577,0.717780031075297,0.850186316537666,-6.22953605103132
"LOC105373430",0.21256741,3.793679125,0.366493234930046,0.717817140806769,0.850186316537666,-6.22955471176054
"CEP57L1",-0.07138942,7.12654398,-0.366459209066143,0.717842135831003,0.850186316537666,-6.22956727894355
"ARFIP2",-0.0598509500000013,8.679478325,-0.366374149808988,0.717904620844422,0.850186316537666,-6.22959868987124
"TMEM104",0.0673552099999979,7.629642215,0.366260862198144,0.717987845719661,0.850186316537666,-6.22964051387859
"GP2",-0.371441499999998,8.46555715,-0.366258950487838,0.71798925015701,0.850186316537666,-6.22964121954257
"FLRT1",0.192493060000001,4.92299907,0.366252567514966,0.717993939413363,0.850186316537666,-6.22964357564416
"TBC1D5",0.0462862999999949,10.59759575,0.366223154945929,0.718015547529465,0.850186316537666,-6.22965443197426
"ADAM3B",-0.241793585,3.2935226575,-0.366176777540152,0.718049619455259,0.850186316537666,-6.2296715483656
"KANSL1",-0.0421404999999986,11.01615545,-0.366116817167808,0.718093671225635,0.850186316537666,-6.2296936746188
"SCML2",0.0690326799999976,8.81345791,0.366106456951324,0.718101282786168,0.850186316537666,-6.22969749732791
"ZNF233",0.142141139999998,5.18336487,0.366080942163088,0.718120028406516,0.850186316537666,-6.22970691131071
"L2HGDH",-0.0662233800000012,7.48877085,-0.365807533725742,0.718320912029884,0.850320660023586,-6.22980774796415
"FAM133A",0.191223539999999,4.30638083,0.365751201880356,0.718362303791994,0.850320660023586,-6.22982851466234
"ZNF559",-0.0567275000000027,9.66231225,-0.365729590024095,0.718378184083204,0.850320660023586,-6.22983648102181
"RIMKLB",-0.104978379999999,8.68997181,-0.365611685232583,0.718464822278788,0.850320660023586,-6.22987993380224
"OR1F2P",-0.185945600000001,3.47250314,-0.36560866286954,0.718467043207331,0.850320660023586,-6.22988104748605
"EFCAB12",-0.18669425,4.163713205,-0.365596864086821,0.718475713352836,0.850320660023586,-6.22988539502818
"PITX1",-0.115177850000001,6.322624585,-0.365561128831678,0.718501973067604,0.850320660023586,-6.22989856168856
"DSG3",0.36340067,5.013440795,0.365422498492994,0.718603847647928,0.850395831662782,-6.22994962804339
"POLE4",-0.0794335000000022,9.9983313,-0.365322973332495,0.718676988521096,0.85043699362197,-6.22998627769663
"MATN1-AS1",-0.112531050000001,7.203289175,-0.365214815257439,0.718756476852846,0.850485661968535,-6.2300260952127
"MAGEA8",-0.17439029,3.872092375,-0.365109119734678,0.718834158550585,0.850516182889866,-6.23006499492438
"GTF3C6",0.0618125500000026,12.571875175,0.36507532923708,0.718858993783465,0.850516182889866,-6.23007742868641
"LOC101928669",-0.173080120000002,5.8171397,-0.364785810037141,0.719071796780022,0.850660748519439,-6.23018391544455
"LOC101930100",-0.173080120000002,5.8171397,-0.364785810037141,0.719071796780022,0.850660748519439,-6.23018391544455
"DOCK8",-0.0986375500000012,10.344387525,-0.364752494916596,0.719096285632192,0.850660748519439,-6.23019616358311
"SPDYE1",0.0673395100000009,7.964446695,0.364558569761805,0.719238839810957,0.850783989620057,-6.23026743729622
"KCNJ2-AS1",0.25661228,3.85678026,0.364354027723682,0.719389209837656,0.850874326705226,-6.2303425725374
"LINC00620",-0.184100284,2.411039648,-0.364350280258393,0.719391964913151,0.850874326705226,-6.2303439487207
"RPPH1",0.220739859999998,5.36912354,0.364226652673728,0.719482856100488,0.850936434578253,-6.23038934070391
"LINC01635",-0.221767170000001,4.589255945,-0.364081314562571,0.719589714357495,0.850999003517719,-6.23044268464474
"THEM5",0.2123842,3.44074553,0.363985698913545,0.71966001793362,0.850999003517719,-6.23047776732758
"ZNF670",-0.0765149399999991,7.82248621,-0.363947176506333,0.719688343128943,0.850999003517719,-6.23049189915409
"GSX1",-0.13691637,4.011882685,-0.363908860478285,0.719716516986228,0.850999003517719,-6.23050595380733
"TNNC2",-0.181032459999998,6.05088259,-0.363893683903318,0.719727676467491,0.850999003517719,-6.23051152030378
"AIM2",-0.167317780000001,8.78967576,-0.363789042789533,0.719804621832015,0.851044596343728,-6.23054989456075
"ARSL",0.258169539999996,6.6913947,0.363735450474777,0.719844030854118,0.851045806434525,-6.23056954385554
"TH2LCRR",-0.116102819999999,4.90355491,-0.363540008015763,0.719987755937697,0.851170338962071,-6.23064117744089
"FLYWCH1",0.103819239999998,7.33107419,0.36348614795088,0.72002736559171,0.851171779393965,-6.23066091156028
"FETUB",-0.218838270000001,3.848991495,-0.363024924673107,0.720366590531928,0.851527387432469,-6.23082978386859
"CTRC",0.119174390000005,5.680444535,0.362936109525737,0.720431919955728,0.851559209753076,-6.23086227836093
"CEACAM7",0.328619939999999,7.66047817,0.362813741181852,0.720521933575147,0.851620204141944,-6.23090703599679
"TNFRSF1A",0.0629028500000004,10.244269325,0.362678710318907,0.720621266524959,0.851650821916508,-6.23095640781358
"CCR8",0.227058680000001,5.22738265,0.362673839812309,0.720624849517602,0.851650821916508,-6.2309581882955
"GPR180",0.0693522600000005,8.81219993,0.362603187488989,0.720676825706262,0.851650821916508,-6.23098401358901
"NFIB",-0.0983198999999946,12.11242635,-0.362512245226041,0.720743730464768,0.851650821916508,-6.23101724808509
"MEAK7",0.0778598700000011,8.483243765,0.362461352105639,0.720781172717802,0.851650821916508,-6.23103584318863
"SIX1",0.23493851,6.976635545,0.362458308451216,0.720783411968213,0.851650821916508,-6.23103695518401
"CCNB1IP1",0.0619945500000014,10.776569475,0.362413024941076,0.720816727854552,0.851650821916508,-6.23105349837029
"GALNT15",0.129646189999999,7.174988835,0.362289839563529,0.72090736041969,0.851712516671903,-6.23109849071631
"NEUROG2",0.182769849999999,2.394144815,0.362199713151662,0.720973672811811,0.851745473432656,-6.23113139901427
"DKKL1",-0.1603237,3.42536908,-0.362090015417467,0.721054388259538,0.851795441288482,-6.23117144258506
"REX1BD",-0.0489997500000001,10.117731975,-0.362018840714702,0.721106760300173,0.851811922990843,-6.23119741747911
"PEF1",-0.05444125,10.107761425,-0.361772905646431,0.721287736009042,0.851949121562358,-6.23128713161728
"SCGB2B2",-0.20073683,4.175863935,-0.361756567686954,0.721299759183033,0.851949121562358,-6.23129308937647
"SLC25A37",0.0922617999999975,9.9755743,0.361468171943812,0.721512003036093,0.852154411853464,-6.23139821133937
"GINM1",-0.0539281499999991,10.945243925,-0.36129152592942,0.721642016457993,0.852262565753485,-6.23146255901048
"TMEM230",-0.0470748999999984,13.64055485,-0.36120701674129,0.721704219216388,0.852267172695599,-6.23149333259288
"MIR4300HG",-0.199736290000001,2.928631625,-0.361181775181586,0.721722798581925,0.852267172695599,-6.2315025227982
"RAC3",0.213778950000001,4.270534955,0.360839720354348,0.721974589725197,0.852519100383326,-6.23162699913926
"FANK1",-0.0963639700000005,8.096799645,-0.360690066692218,0.722084761986123,0.85260378431029,-6.23168142264378
"PCOLCE2",0.213883299999998,6.6641365,0.360618837518044,0.722137201766708,0.852620295045781,-6.23170731823652
"NSMCE2",0.064664999999998,10.1757051,0.360564813440158,0.722176975883868,0.852621850594879,-6.23172695549646
"SLC47A1",0.110821990000002,7.010803935,0.360373464975277,0.722317858757519,0.852742771379817,-6.23179648556834
"PATZ1",0.0807361299999965,8.186068435,0.360160480233263,0.722474683545482,0.852882498742713,-6.23187383475893
"UGT3A1",-0.216590140000001,4.39923476,-0.359817282221373,0.722727413279023,0.853129601486731,-6.23199837827257
"ZFY-AS1",-0.194271250000001,5.063701895,-0.359725211696985,0.722795219207862,0.853129601486731,-6.23203176991636
"TM2D1",0.050877050000004,12.150559125,0.359719477516867,0.722799442259111,0.853129601486731,-6.23203384927909
"HSD11B1L",0.122452039999999,6.47237779,0.359568729128545,0.722910467173068,0.85317997293284,-6.2320885028291
"BFSP1",-0.142304749999998,5.855572325,-0.359557032093831,0.722919082202712,0.85317997293284,-6.23209274262233
"EMC9",0.0658928000000021,7.96220241,0.359399083232199,0.723035417448015,0.853197411403561,-6.23214998060044
"CASP5",0.193953950000004,6.503479045,0.359391370998642,0.723041097972924,0.853197411403561,-6.23215277474707
"MEN1",0.0500558100000035,8.194056395,0.359374360354747,0.723053627395609,0.853197411403561,-6.23215893750391
"DEPDC7",0.188120880000003,8.29307579,0.35932798179462,0.723087788564923,0.853197411403561,-6.23217573845015
"SMARCE1",-0.0630179000000002,12.10331835,-0.359164694756109,0.723208066022481,0.853293918992306,-6.232234873252
"PCDHB1",0.127080059999999,5.69112256,0.359030137057533,0.723307186938099,0.853365455598371,-6.23228358371766
"BTLA",-0.178566789999999,6.528095465,-0.358926751111076,0.723383348810175,0.853409898710711,-6.23232099763828
"LIME1",-0.125314780000003,6.72777988,-0.358731709584244,0.723527039108805,0.853533999365825,-6.23239155147141
"HSPA4L",0.180455590000002,7.417874835,0.358644478725373,0.723591306910233,0.853564398271177,-6.23242309389527
"GPR32",-0.20189181,4.351166935,-0.358580928100178,0.723638129493375,0.853574216269292,-6.23244606884911
"SLC16A2",0.140354070000002,8.040204065,0.358273126436044,0.723864926154653,0.853796312059095,-6.23255728908455
"TMEM208",-0.0648248000000038,10.956876,-0.358135155115693,0.723966595655223,0.853830308712698,-6.2326071126788
"ARMCX1",-0.0984849000000043,10.10627395,-0.358129488495739,0.723970771435208,0.853830308712698,-6.23260915857867
"MBD2",-0.0593314500000002,12.033710575,-0.35763398963678,0.724335942882127,0.85418712778655,-6.23278793199436
"ZRSR2",-0.0580771000000002,9.27905815,-0.357614407114256,0.724350376145186,0.85418712778655,-6.23279499224879
"LOC105375061",-0.165331769999999,4.790313785,-0.357318679383546,0.72456835455262,0.854352509897233,-6.23290156710761
"MDP1",-0.0705666000000011,9.40892475,-0.357261303743698,0.724610648434552,0.854352509897233,-6.23292223415811
"NEDD8-MDP1",-0.0705666000000011,9.40892475,-0.357261303743698,0.724610648434552,0.854352509897233,-6.23292223415811
"ETV3",0.064105099999999,10.76590275,0.357195613921284,0.724659072143708,0.854352509897233,-6.23294589200511
"VHRT",-0.18597789,3.570815905,-0.357069059992859,0.72475236559237,0.854352509897233,-6.23299145763806
"NCF1B",0.15557773,7.501537185,0.357056173807075,0.724761865320641,0.854352509897233,-6.23299609640416
"NCF1C",0.15557773,7.501537185,0.357056173807075,0.724761865320641,0.854352509897233,-6.23299609640416
"PTBP3",-0.0450354999999991,13.00229355,-0.356950251883132,0.724839952954311,0.854352509897233,-6.23303421989204
"NEK8",0.0571840999999971,9.0634467,0.356917352457197,0.724864207656452,0.854352509897233,-6.23304605880253
"PPY2P",0.188165185,3.2455087825,0.356854197900475,0.724910768418702,0.854352509897233,-6.23306878205149
"EFHC2",0.132872770000001,7.587759405,0.356849134240413,0.724914501654717,0.854352509897233,-6.23307060380371
"CDKAL1",0.124789830000001,7.726023435,0.356758585961869,0.724981260502073,0.854358875925586,-6.23310317603678
"PDE12",-0.0550822999999934,10.7975916,-0.356737274577942,0.724996973147985,0.854358875925586,-6.23311084103026
"NFATC4",-0.0884726900000041,7.209505215,-0.356597390513855,0.725100111202513,0.854427285120699,-6.23316114143997
"SLC5A1",0.248903589999996,8.485829705,0.356554005758624,0.725132100348702,0.854427285120699,-6.23317673805263
"RECK",-0.106607850000001,9.747957425,-0.356429696400351,0.725223760984026,0.854489876429656,-6.23322141630209
"LOC728024",0.18145013,5.308720125,0.35594674771783,0.725579907772436,0.854864073505297,-6.23339484782826
"CCS",-0.091219950000001,9.003372475,-0.355833920421637,0.725663120599306,0.854916682438344,-6.23343533174988
"IL2RB",-0.0977308400000005,9.26712938,-0.355731818089882,0.725738426512311,0.854959970999173,-6.23347195649306
"ADAMDEC1",-0.148447099999998,10.72003305,-0.355615184774134,0.725824453291677,0.854988880390636,-6.23351378089595
"IL36RN",0.185134339999999,4.49562103,0.355593981031328,0.72584009321693,0.854988880390636,-6.23352138304848
"RHOA",0.0401273000000018,13.91932835,0.355514595888703,0.725898648957239,0.855012428732452,-6.23354984093505
"MBL2",0.208379764599999,2.2242326793,0.355143093428373,0.726172697968315,0.855289783608984,-6.23368293331715
"INPP4B",0.111307600000005,9.120208,0.354926343972519,0.726332606592791,0.85541035323011,-6.23376052130797
"ZDHHC12-DT",0.0650410600000013,7.87782804,0.354899745326857,0.726352230838034,0.85541035323011,-6.23377003938167
"LYNX1",-0.13746536,6.3051611,-0.354809617881429,0.726418727505831,0.855412854031882,-6.23380228539991
"FAAP24",-0.0535918800000008,7.48124589,-0.354709839862776,0.726492347022036,0.855412854031882,-6.23383797479408
"EPN2",-0.0572254299999981,7.769203965,-0.354689874292705,0.726507078605137,0.855412854031882,-6.23384511504798
"LINC02606",-0.0662767199999994,6.23095937,-0.354687698008782,0.726508684381414,0.855412854031882,-6.23384589332482
"SAP25",0.11974152,7.13777926,0.354301134439404,0.726793931737201,0.855703269106552,-6.23398406037062
"C17orf67",-0.125012509999998,6.658766205,-0.354119068204506,0.726928293520298,0.855759451112526,-6.23404908366429
"FGF21",0.1529961,3.30364392,0.354084590741342,0.726953738319182,0.855759451112526,-6.2340613932598
"LINC01180",0.193869249999999,3.122088695,0.354079568922926,0.726957444510997,0.855759451112526,-6.23406318611648
"STC2",0.105458079999999,6.84195435,0.353984241793774,0.727027798941094,0.855796831978921,-6.23409721442183
"CASP14",0.188059373,2.2637923935,0.353924650789688,0.727071780240946,0.855803166262583,-6.23411848164038
"BNC1",0.17432715,4.808212935,0.353787076441215,0.727173321051936,0.855877246963024,-6.23416756655325
"FGF20",-0.330146839999998,4.63721294,-0.353704457657816,0.727234302762917,0.855878117370241,-6.23419703491109
"PPP4R1L",0.15884121,6.385639325,0.35368147398273,0.727251267562941,0.855878117370241,-6.23420523148975
